"Lon" "Lat" "Scenario" "initial_recruitment_BNE" "initial_recruitment_IBS" "initial_recruitment_TeBS" "initial_recruitment_Tundra" "initial_recruitment_otherC" "recruitment_ten_years_BNE" "recruitment_ten_years_IBS" "recruitment_ten_years_TeBS" "recruitment_ten_years_Tundra" "recruitment_ten_years_otherC" "previous_state_BNE" "previous_state_IBS" "previous_state_TeBS" "previous_state_Tundra" "previous_state_otherC"
"32" -158.25 60.75 "Control" 44 0 0 32 1 176 0 0 177 1 0.71 0 0 0.12 0.33
"33" -155.25 60.25 "Control" 48 0 0 36 1 168 0 0 151 1 2.65 0.02 0 0.04 0.72
"34" -154.25 63.25 "Control" 54 0 0 28 2 328 0 0 198 4 0.08 0.01 0 0.47 0.05
"35" -133.75 61.25 "Control" 0 0 0 30 0 0 0 0 277 0 0 0.01 0 0.41 0
"36" -96.75 54.25 "Control" 19 0 0 27 0 150 1 0 190 1 3.09 0 0 0.06 0.83
"37" -92.75 52.25 "Control" 24 0 0 23 0 249 1 0 201 1 0.8 0.11 0 0.4 0.72
"38" -76.75 54.75 "Control" 4 0 0 19 0 47 0 0 215 0 0.01 0 0 0.19 0.02
"39" -74.25 52.25 "Control" 4 0 0 15 0 75 0 0 203 0 0.05 0 0 0.24 0.03
"40" -70.75 49.25 "Control" 18 0 0 18 0 198 0 0 170 0 0.9 0 0 0.14 0.2
"41" 24.25 68.75 "Control" 21 0 0 33 85 206 0 0 273 91 0 0.01 0 0.31 0
"42" 30.75 65.25 "Control" 32 0 0 22 0 282 0 0 225 2 3.09 0 0 0.02 0.13
"43" 35.25 67.25 "Control" 17 0 0 18 0 196 0 0 208 0 2.28 0 0 0.03 0
"44" 37.25 66.25 "Control" 30 0 0 19 0 239 0 0 167 0 0.03 0.01 0 0.36 0.04
"45" 53.25 63.75 "Control" 46 0 0 34 2 186 0 0 202 4 0.13 0.05 0 0.48 0.12
"46" 56.75 62.25 "Control" 57 0 0 43 6 330 0 0 220 11 3.5 0 0 0 0.47
"47" 83.75 63.75 "Control" 20 0 0 20 0 114 0 0 133 0 0.12 0 0 0.27 0.11
"48" 88.25 57.25 "Control" 59 4 0 41 5 368 4 0 227 15 1.03 0.04 0 0.19 0.61
"49" 98.25 57.25 "Control" 25 12 0 43 23 124 12 0 183 27 0.19 0.51 0 0.31 4.01
"50" 146.75 60.25 "Control" 2 0 0 35 1 8 0 0 154 2 0 0 0 0.11 0.01
"51" 156.75 55.25 "Control" 42 0 0 27 3 228 0 0 175 3 1.91 0 0 0.11 0
"52" -160.25 55.75 "Control" 30 0 0 11 0 364 0 0 159 1 7.96 0 0 0 0.68
"53" -146.25 67.25 "Control" 50 0 0 28 2 365 0 0 214 6 3.77 0 0 0 2.36
"54" -127.25 57.75 "Control" 0 0 0 38 0 0 0 0 369 0 1.85 0 0 0.15 0.09
"55" -115.75 59.25 "Control" 66 0 0 35 5 410 0 0 222 11 2.4 0.14 0 0 2.25
"56" -95.75 52.25 "Control" 17 3 0 21 0 118 3 0 125 0 0.06 0.19 0 0.57 0.15
"57" -70.25 50.75 "Control" 11 0 0 17 0 109 0 0 212 1 1.54 0 0 0.12 0.08
"58" -60.75 50.25 "Control" 8 0 0 9 0 140 0 0 138 2 2.78 0.02 0 0.15 0.75
"59" 26.25 64.25 "Control" 34 0 0 15 0 415 0 0 174 12 0.41 0.02 0.02 0.43 0.23
"60" 32.75 65.75 "Control" 14 0 0 19 0 208 0 0 252 3 0.41 0 0 0.11 0.12
"61" 38.75 63.75 "Control" 13 0 0 25 0 157 1 0 255 4 5.08 0 0 0.05 0
"62" 39.25 58.25 "Control" 24 0 1 22 1 126 2 9 125 1 0.19 1.59 1 0.38 0.54
"63" 39.75 63.25 "Control" 30 0 0 18 0 311 0 0 227 1 5.38 0 0 0 0.43
"64" 45.75 60.25 "Control" 25 0 0 26 1 185 5 0 233 4 0.67 5.05 0 0.17 0.21
"65" 51.25 62.25 "Control" 27 0 0 20 0 290 0 0 232 3 0.12 0.02 0 0.36 0.1
"66" 55.25 59.25 "Control" 24 0 0 21 0 203 4 0 188 2 2.03 3.4 0 0.02 0.53
"67" 60.25 61.75 "Control" 15 0 0 15 0 214 1 0 208 6 0.36 0.82 0 0.54 0.47
"68" 60.75 58.25 "Control" 31 0 0 33 2 191 2 0 221 5 0.34 2.06 0 0.57 0.97
"69" 69.75 64.25 "Control" 12 0 0 13 0 152 0 0 205 1 0.21 0 0 0.14 0.07
"70" 142.75 54.25 "Control" 52 0 0 33 4 377 0 0 232 10 4.16 0 0 0 0.34
"71" 156.25 54.75 "Control" 21 0 0 16 0 286 0 0 144 2 2.03 0 0 0 0.38
"72" 156.75 52.25 "Control" 76 0 0 22 7 496 0 0 178 34 0.06 0 0 0.43 0.06
"73" -142.25 66.75 "Control" 45 0 0 29 1 303 0 0 269 1 0.02 0 0 0.38 0.02
"74" -126.75 58.75 "Control" 21 0 0 40 85 295 0 0 361 91 4.18 0 0 0 1.11
"75" -104.75 53.75 "Control" 14 4 0 25 0 71 5 0 135 0 0.04 0.1 0 0.62 0.11
"76" -55.25 48.25 "Control" 47 0 20 24 6 262 0 141 144 14 4.2 0 1.63 0 0
"77" 58.75 56.75 "Control" 23 0 0 21 0 137 6 0 132 0 5.03 0 0 0.03 0.37
"78" 65.75 63.75 "Control" 14 0 0 18 0 178 0 0 219 3 1.87 0 0 0.08 0
"79" 66.75 59.75 "Control" 21 0 0 30 0 141 0 0 185 0 0.1 1.42 0 0.89 0.35
"80" 101.25 55.25 "Control" 35 2 0 38 4 175 2 0 171 4 0.3 0.63 0 0.83 0.46
"81" 149.75 59.75 "Control" 20 0 0 24 0 116 0 0 167 1 0.66 0 0 0.06 0.1
"82" -121.25 61.25 "Control" 37 11 0 37 5 163 12 0 126 5 6.15 0 0 0 0
"83" -101.75 56.75 "Control" 288 0 0 192 0 4880 0 0 3136 16 0.92 0.24 0 2.36 0.8
"84" -82.75 52.75 "Control" 28 0 0 21 0 212 0 0 176 0 0.22 0.11 0 0.62 0.21
"85" -82.25 50.25 "Control" 20 0 0 24 0 134 0 0 134 0 0.03 0.04 0 0.51 0.06
"86" -79.25 54.25 "Control" 33 0 0 18 0 385 0 0 217 11 1.57 0 0 0.04 0.34
"87" -75.75 51.75 "Control" 10 0 0 22 0 110 0 0 249 0 0.92 0 0 0.12 0.21
"88" 24.75 68.25 "Control" 0 0 0 22 0 75 0 0 217 0 1.44 0 0 0.1 0.27
"89" 26.25 65.25 "Control" 53 0 0 30 3 333 0 0 235 5 3.34 0 0 0 1.91
"90" 38.75 64.25 "Control" 32 0 0 110 1 192 1 0 880 2 4.51 0 0 0.08 1.49
"91" 40.25 57.25 "Control" 6 3 38 23 0 35 9 267 169 0 7.54 0 0.84 0.09 0
"92" 50.75 61.75 "Control" 40 6 0 40 3 175 7 0 186 3 0.54 3.75 0 0.13 0.7
"93" 51.25 61.75 "Control" 67 0 0 34 4 358 0 0 209 5 1.82 0 0 0.01 0.53
"94" 56.25 60.25 "Control" 40 1 0 33 2 224 5 0 199 5 1.46 4.11 0 0.11 0.68
"95" 60.75 64.75 "Control" 9 0 0 23 0 25 0 0 98 0 0.6 0 0 0.17 0.04
"96" 66.75 65.75 "Control" 11 0 0 20 0 56 0 0 123 0 1.32 0 0 0.2 0.02
"97" 68.75 64.25 "Control" 26 0 0 29 0 152 0 0 210 4 0.06 0 0 0.23 0.03
"98" 71.75 64.25 "Control" 25 0 0 21 0 92 0 0 106 0 0.19 0.01 0 0.39 0.09
"99" 76.75 57.25 "Control" 240 8 0 304 0 2512 64 0 2880 0 2.8 14.96 0 2.48 0.08
"100" 79.75 59.25 "Control" 52 0 0 30 2 299 0 0 208 5 0.91 0.03 0 0.26 0.47
"101" 98.75 54.75 "Control" 53 0 0 22 0 444 0 0 191 3 5.6 0 0 0 0.71
"102" 140.25 50.25 "Control" 59 0 0 26 1 434 0 0 213 4 3.94 0 0 0 0.75
"103" 147.25 60.25 "Control" 21 0 0 11 85 31 0 0 111 86 0.03 0 0 0.16 0.03
"104" 156.25 55.25 "Control" 32 0 0 18 0 227 0 0 125 3 4.85 0 0 0 0.2
"105" -151.75 61.25 "Control" 47 0 0 19 0 444 0 0 199 13 5.78 0 0 0 0.26
"106" -151.75 63.75 "Control" 21 0 0 18 0 300 0 0 232 6 5.45 0 0 0.08 0.6
"107" -149.25 65.75 "Control" 27 0 0 19 0 299 0 0 173 2 4.13 0 0 0.01 1.44
"108" -146.25 62.25 "Control" 37 0 0 26 1 463 0 0 246 61 1.23 0.09 0 0.28 1.03
"109" -127.25 58.75 "Control" 51 0 0 26 1 565 0 0 215 42 2.02 0 0 0.08 0.87
"110" -97.25 54.75 "Control" 36 12 0 75 6 186 12 0 221 7 2.2 3.45 0 0 0.24
"111" -94.75 51.25 "Control" 36 11 0 43 4 228 16 0 213 9 3.9 0 0 0 0
"112" -74.75 53.75 "Control" 14 0 0 32 0 81 0 0 236 0 1.05 0 0 0.12 0.03
"113" -69.25 50.25 "Control" 21 0 0 36 0 179 0 0 241 1 0.43 0 0 0.14 0.12
"114" -66.75 50.25 "Control" 28 0 0 27 0 268 0 0 198 1 0.65 0 0 0.17 0.24
"115" 51.75 62.75 "Control" 35 0 0 23 0 281 0 0 188 0 4.49 0 0 0.11 0.12
"116" 64.25 64.25 "Control" 10 0 0 13 0 111 0 0 143 0 1.97 0 0 0.18 0.3
"117" 72.25 57.75 "Control" 34 2 0 33 0 163 3 0 161 0 0 7.1 0 0.19 0
"118" 73.75 57.75 "Control" 24 5 0 39 0 132 7 0 217 0 0.28 0.42 0 0.7 0.54
"119" 74.75 59.25 "Control" 18 0 0 20 0 112 3 0 120 0 0.83 0.55 0 0.23 0
"120" -155.75 60.75 "Control" 12 0 0 15 0 198 0 0 191 1 0.31 0 0 0.28 0.17
"121" -120.25 60.75 "Control" 26 0 0 22 0 195 0 0 159 4 0.04 0.03 0 0.58 0.07
"122" -101.75 57.25 "Control" 30 0 0 18 0 326 0 0 205 0 0.37 0.01 0 0.3 0.15
"123" -100.25 50.75 "Control" 21 0 0 34 0 134 2 0 192 1 0.17 12.85 0 0.15 0.72
"124" -94.25 52.75 "Control" 32 0 0 32 1 216 0 0 187 1 1.33 2.25 0 0 1.4
"125" -93.25 57.75 "Control" 6 0 0 19 0 80 0 0 252 0 0.69 0 0 0.17 0.1
"126" -88.75 50.75 "Control" 46 0 0 19 0 371 0 0 163 2 4.72 0 0 0 1.01
"127" -78.75 49.75 "Control" 32 0 0 25 1 188 0 0 205 1 0.54 0.6 0 0.35 0.68
"128" 46.75 64.75 "Control" 15 0 0 17 0 255 0 0 234 2 3.16 0 0 0 0.87
"129" 51.75 58.75 "Control" 17 2 0 31 0 140 8 0 161 2 0 8.08 0 0.04 0.07
"130" 51.75 65.75 "Control" 23 0 0 22 0 177 0 0 206 3 0.52 0.06 0 0.22 0.17
"131" 52.25 57.75 "Control" 18 2 0 27 0 171 4 0 162 1 0.02 11.39 0 0.17 0
"132" 53.75 66.25 "Control" 4 0 0 10 0 79 0 0 155 0 1.38 0 0 0.13 0.09
"133" 62.25 60.75 "Control" 20 0 0 22 0 122 2 0 170 0 2.05 0.86 0 0.06 0.49
"134" 63.25 58.75 "Control" 25 0 0 27 0 165 0 0 143 0 4.82 0 0 0 0
"135" 82.25 64.75 "Control" 13 0 0 16 0 118 0 0 157 5 0.23 0 0 0.21 0.11
"136" 110.25 50.25 "Control" 59 0 0 37 5 367 0 0 264 12 2.83 0 0 0 1.01
"137" 110.25 50.75 "Control" 63 0 0 35 7 372 0 0 256 19 0.52 0.04 0 0.36 0.31
"138" -117.25 61.25 "Control" 39 0 0 32 3 185 0 0 137 3 1.21 2.24 0 0.02 2.53
"139" -100.25 57.25 "Control" 33 0 0 37 2 239 0 0 276 2 0.15 0 0 0.31 0.08
"140" -96.25 52.25 "Control" 13 4 0 37 0 83 5 0 175 0 0.15 6.63 0 0.17 0.42
"141" -85.75 51.25 "Control" 25 1 0 28 1 131 2 0 166 1 0.15 0.06 0 0.49 0.14
"142" -74.75 54.75 "Control" 0 0 0 15 0 6 0 0 211 0 0.02 0 0 0.12 0.04
"143" 31.75 66.25 "Control" 17 0 0 19 0 224 0 0 227 3 0.64 0 0 0.1 0.12
"144" 43.75 60.25 "Control" 29 3 0 31 0 227 7 0 202 2 0.13 8.47 0 0 0.46
"145" 50.25 61.25 "Control" 41 0 0 24 0 349 6 0 179 7 2.59 1.99 0 0.07 0.58
"146" 69.25 65.25 "Control" 4 0 0 8 0 82 0 0 165 2 0.11 0 0 0.25 0.05
"147" 77.25 65.25 "Control" 5 0 0 9 0 74 0 0 138 1 0.02 0.01 0 0.4 0.02
"148" 99.25 54.75 "Control" 35 0 0 20 1 270 1 0 180 6 4.78 0 0 0.09 2.23
"149" 143.25 51.75 "Control" 84 0 0 27 10 457 0 0 164 29 0.05 0.02 0 0.48 0.07
"150" -163.75 54.75 "Control" 0 0 0 15 0 0 0 0 172 0 0.13 0 0 0.49 0.43
"151" -155.25 65.75 "Control" 46 0 0 33 2 281 0 0 199 3 1.69 0 0 0 0.33
"152" -151.25 64.25 "Control" 296 8 0 264 8 5488 32 0 3280 304 1.6 0.4 0 4.12 1.04
"153" -121.75 59.75 "Control" 34 0 0 22 1 255 0 0 145 7 3.98 2.48 0 0 4.03
"154" -97.75 57.25 "Control" 20 0 0 31 0 169 0 0 257 0 1.68 0 0 0.18 0.23
"155" -96.75 53.75 "Control" 25 2 0 28 1 124 4 0 166 1 0.75 4.77 0 0.06 1.16
"156" -88.25 55.25 "Control" 19 0 0 44 0 110 0 0 317 0 0.58 0.02 0 0.22 0.26
"157" 18.25 65.75 "Control" 32 0 0 25 0 389 1 0 242 9 3.64 0 0 0.02 0.19
"158" 25.75 68.75 "Control" 25 0 0 28 0 266 0 0 265 17 0.34 0 0 0.09 0.11
"159" 55.75 59.25 "Control" 12 2 0 24 0 120 9 0 197 6 6.93 0 0 0 0.1
"160" 72.75 63.75 "Control" 26 0 0 28 0 121 0 0 164 0 0.13 0.01 0 0.3 0.06
"161" 94.75 57.75 "Control" 19 15 0 56 5 84 15 0 204 5 0.04 0.06 0 0.55 0.09
"162" 98.25 55.25 "Control" 45 4 0 38 8 238 4 0 206 12 0.23 0.19 0 0.55 0.37
"163" 139.25 50.25 "Control" 27 0 0 34 0 174 0 0 284 0 2 0 0 0.06 0.13
"164" -157.25 65.75 "Control" 30 0 0 22 0 177 0 0 175 0 0.07 0 0 0.24 0.02
"165" -129.75 57.75 "Control" 0 0 0 22 0 152 0 0 287 0 2.09 0 0 0.06 1.48
"166" -125.25 59.75 "Control" 49 0 0 21 2 381 0 0 175 12 1.53 0.04 0 0.22 1.05
"167" -92.25 50.25 "Control" 26 1 0 27 1 225 1 0 224 4 0.39 4.35 0 0.2 0.76
"168" -82.75 51.75 "Control" 33 0 0 22 0 214 2 0 170 1 2.81 0 0 0.09 0
"169" -79.25 50.25 "Control" 35 0 0 26 0 224 3 0 178 1 1.64 0.11 0 0.1 1.1
"170" -77.25 53.25 "Control" 24 0 0 35 1 155 0 0 245 1 1.4 0 0 0.11 0
"171" -64.25 50.75 "Control" 36 0 0 28 3 134 0 0 158 4 0.94 0 0 0.13 0.18
"172" 16.25 64.25 "Control" 40 1 0 28 0 409 1 0 230 7 4.35 0 0 0.06 0
"173" 31.75 66.75 "Control" 29 0 0 23 0 239 0 0 229 5 2.19 0 0 0.04 0.06
"174" 55.25 59.75 "Control" 35 3 0 29 3 216 9 0 201 6 1.18 6.91 0 0.02 0.77
"175" 59.25 65.75 "Control" 1 0 0 9 0 14 0 0 109 0 0.46 0 0 0.11 0.01
"176" 59.75 54.75 "Control" 11 4 0 27 1 54 5 0 136 1 0.1 0.38 0 0.7 0.24
"177" 75.25 62.75 "Control" 15 0 0 16 0 111 0 0 144 0 1.95 0 0 0.07 0.33
"178" 83.25 63.75 "Control" 9 0 0 15 0 82 0 0 146 0 0.64 0 0 0.16 0.22
"179" 87.75 57.25 "Control" 36 8 0 58 6 160 9 0 202 6 2.58 0.73 0 0 0.63
"180" 138.25 52.75 "Control" 32 0 0 29 0 324 0 0 280 7 1.45 0 0 0.07 0
"181" -161.25 62.25 "Control" 21 0 0 5 85 85 0 0 131 85 0.03 0 0 0.2 0.03
"182" -115.75 59.75 "Control" 120 8 0 136 0 2336 32 0 2528 112 1.6 1.72 0 3.8 2.84
"183" -112.25 56.75 "Control" 33 2 0 33 2 196 3 0 171 5 6.38 0 0 0 1.94
"184" 33.75 61.25 "Control" 40 0 0 22 0 355 0 0 163 3 4.98 0 0 0 1.51
"185" 44.25 62.75 "Control" 35 4 0 36 1 197 6 0 185 1 2.08 4.57 0 0.08 0.81
"186" 50.75 61.25 "Control" 49 0 0 28 1 411 0 0 186 2 0.4 0.02 0 0.3 0.27
"187" 60.75 55.25 "Control" 21 5 0 36 0 165 9 0 190 0 0.88 3.88 0 0.19 0
"188" 66.75 61.25 "Control" 14 0 0 24 0 70 0 0 121 0 2.62 0 0 0.1 0
"189" 71.75 65.25 "Control" 6 0 0 17 0 25 0 0 92 0 0.13 0 0 0.2 0
"190" 98.75 55.75 "Control" 31 1 0 26 1 187 1 0 143 1 5.09 0 0 0 0.6
"191" 141.75 58.75 "Control" 152 0 0 144 0 3584 0 0 3664 48 5.92 0 0 0.8 0.96
"192" -148.75 66.75 "Control" 34 0 0 18 0 373 0 0 219 3 2.18 0 0 0 0.91
"193" -72.75 52.25 "Control" 4 0 0 30 0 26 0 0 219 0 0.01 0 0 0.16 0.02
"194" -66.25 50.75 "Control" 31 0 0 25 1 115 0 0 178 1 1.06 0 0 0.12 0.13
"195" -60.25 51.75 "Control" 14 0 0 27 1 61 1 0 176 1 0.02 0 0 0.17 0.03
"196" 17.25 66.25 "Control" 21 0 0 35 85 195 0 0 203 89 2.27 0 0 0.03 0.09
"197" 46.75 65.25 "Control" 41 0 0 29 1 290 0 0 245 5 4.01 0 0 0.06 0.22
"198" 52.75 62.25 "Control" 33 0 0 26 0 320 0 0 242 3 3.74 0 0 0.14 0.41
"199" 68.25 60.25 "Control" 17 0 0 12 0 201 0 0 126 0 0.3 3.18 0 0.35 0.61
"200" 70.25 57.75 "Control" 18 0 0 18 0 184 1 0 159 1 2.31 0.8 0 0.01 0
"201" 111.75 52.25 "Control" 13 0 0 20 1 108 0 0 181 7 0.09 0 0 0.01 6.09
"202" -136.75 60.75 "Control" 0 0 0 27 0 0 0 0 347 0 2.6 0 0 0 0.14
"203" -126.75 61.25 "Control" 0 0 0 22 0 86 0 0 269 0 2.59 0 0 0.07 0.07
"204" -113.75 60.75 "Control" 51 1 0 42 8 197 1 0 177 8 0.89 0.74 0 0.45 1.01
"205" -109.25 53.75 "Control" 37 3 0 25 1 191 4 0 129 2 0.11 1.16 0 1.07 0.37
"206" -75.25 50.25 "Control" 46 3 0 40 1 247 3 0 211 1 3.67 0 0 0.08 0.39
"207" 13.75 62.75 "Control" 0 0 0 14 0 91 0 0 210 0 0.26 0 0 0.3 0
"208" 31.25 64.25 "Control" 39 0 0 22 1 265 0 0 198 2 2.85 0 0 0.06 0
"209" 44.75 62.25 "Control" 17 0 0 15 0 260 7 0 154 9 0.53 0.86 0 0.63 0.81
"210" 57.75 65.25 "Control" 5 0 0 11 0 60 0 0 124 0 0.38 0 0 0.16 0.15
"211" 60.75 57.75 "Control" 28 0 0 15 0 294 3 0 164 2 6.43 0 0 0 0
"212" 65.25 61.25 "Control" 13 0 0 12 0 154 1 0 139 0 3.03 0 0 0.06 0.68
"213" 68.75 57.75 "Control" 16 0 0 19 0 157 3 0 161 2 0.09 3.76 0 0.64 0.26
"214" 72.75 61.25 "Control" 21 0 0 18 0 175 0 0 149 0 1.2 0.01 0 0.09 0.42
"215" 80.75 61.25 "Control" 7 1 0 19 0 64 6 0 151 0 0.46 1.88 0 0.23 0.42
"216" 89.25 58.75 "Control" 25 0 0 18 0 293 0 0 193 1 1.98 0 0 0 1.23
"217" 101.25 53.25 "Control" 160 8 0 224 0 2640 64 0 3552 64 17.56 0.28 0 2.6 4.36
"218" 139.75 53.25 "Control" 18 0 0 25 0 150 2 0 188 0 1.49 0.26 0 0.03 1.62
"219" 160.25 59.25 "Control" 47 0 0 17 0 379 0 0 167 4 3.62 0 0 0 0.21
"220" 162.25 58.75 "Control" 27 0 0 21 0 311 1 0 215 0 3.59 0 0 0.01 0.08
"221" -134.25 60.25 "Control" 52 0 0 40 27 338 0 0 203 43 1.15 0.03 0 0.24 1.3
"222" -133.25 60.25 "Control" 86 0 0 36 13 485 0 0 230 20 4.49 0 0 0 2.86
"223" -127.75 60.25 "Control" 77 0 0 25 10 436 0 0 178 15 5.42 0 0 0 3.96
"224" -127.25 57.25 "Control" 0 0 0 39 0 49 0 0 369 0 0.16 0 0 0.26 0.01
"225" -122.25 59.75 "Control" 248 8 0 232 32 3072 16 0 2400 144 15.32 0.24 0 2.28 4.64
"226" -91.25 50.75 "Control" 58 1 0 30 8 372 2 0 207 17 2.61 1.28 0 0 1.72
"227" -90.75 54.75 "Control" 21 0 0 30 0 159 0 0 211 0 1.63 0 0 0.16 0.05
"228" -80.25 49.75 "Control" 24 1 0 31 1 138 1 0 180 2 2.66 0 0 0.2 0
"229" -74.75 55.25 "Control" 0 0 0 16 0 2 0 0 140 0 0 0 0 0.11 0
"230" -59.75 51.25 "Control" 12 0 0 24 0 95 0 0 146 1 0.1 0 0 0.24 0.06
"231" 17.75 66.25 "Control" 32 0 0 23 1 231 0 0 196 1 0.21 0 0 0.16 0.1
"232" 24.25 69.25 "Control" 31 0 0 27 1 204 0 0 215 6 0.16 0 0 0.17 0.12
"233" 40.75 62.75 "Control" 54 0 0 30 0 333 0 0 178 1 0.09 0.02 0 0.37 0.1
"234" 41.75 59.25 "Control" 53 11 0 35 4 202 15 0 144 5 0.25 2.55 0 0.59 0.71
"235" 54.75 60.75 "Control" 22 0 0 25 0 235 3 0 195 8 0.4 1.52 0 0.69 0.76
"236" 55.75 59.75 "Control" 19 0 0 24 0 236 5 0 206 9 2.71 3.82 0 0.03 1.21
"237" 57.25 58.75 "Control" 25 0 0 32 2 206 3 0 250 14 2.76 1.32 0 0.06 0.79
"238" 60.25 62.25 "Control" 264 0 0 192 8 3808 16 0 2720 32 11.2 1.32 0 0.44 5.6
"239" 60.75 62.25 "Control" 38 0 0 21 0 406 0 0 202 11 2.46 0 0 0 0.6
"240" 70.75 57.75 "Control" 26 0 0 23 0 175 4 0 141 1 0.09 2.27 0 0.76 0.35
"241" 97.25 56.25 "Control" 28 4 0 28 0 212 11 0 154 0 0.03 7.38 0 0.04 0
"242" -156.75 61.75 "Control" 783 0 0 756 0 19521 0 0 20493 324 8.64 0.09 0 5.76 4.23
"243" -126.75 58.25 "Control" 56 0 0 27 1 409 0 0 257 6 1.36 0 0 0.09 0.02
"244" 32.25 59.75 "Control" 1 0 40 20 0 3 0 239 106 0 0 1.01 5.72 0 0
"245" 56.25 59.75 "Control" 52 0 0 30 2 308 4 0 184 6 0.49 3.22 0 0.4 0.75
"246" 63.75 58.75 "Control" 45 1 0 28 2 239 1 0 149 3 0.71 4.61 0 0.02 0.73
"247" 64.25 61.25 "Control" 15 0 0 22 0 134 10 0 197 3 1.14 2 0 0.14 0.47
"248" 75.75 60.75 "Control" 22 0 0 22 0 120 2 0 128 0 0.04 4.53 0 0.01 0.11
"249" 82.75 63.75 "Control" 9 0 0 12 0 129 1 0 212 4 1.4 0 0 0.08 0.14
"250" 84.75 58.75 "Control" 30 2 0 33 0 244 16 0 270 10 3.52 0 0 0 1.29
"251" -142.75 66.25 "Control" 54 0 0 21 0 510 0 0 201 5 5.23 0 0 0 1.44
"252" -117.75 61.25 "Control" 36 1 0 36 3 187 1 0 149 4 0.34 0.73 0 0.76 0.73
"253" -113.25 56.25 "Control" 34 4 0 28 3 153 6 0 149 4 0.34 0.38 0 0.71 0.69
"254" -103.75 56.75 "Control" 44 0 0 25 1 379 0 0 220 6 1.81 0.02 0 0.01 0.95
