"Lon" "Lat" "Scenario" "initial_recruitment_BNE" "initial_recruitment_IBS" "initial_recruitment_TeBS" "initial_recruitment_Tundra" "initial_recruitment_otherC" "recruitment_ten_years_BNE" "recruitment_ten_years_IBS" "recruitment_ten_years_TeBS" "recruitment_ten_years_Tundra" "recruitment_ten_years_otherC" "previous_state_BNE" "previous_state_IBS" "previous_state_TeBS" "previous_state_Tundra" "previous_state_otherC"
"95" 42.75 62.75 "Control" 22 2 0 45 1 146 2 0 236 1 0.33 0.4 0 0.96 0.49
"96" 50.25 60.25 "Control" 47 0 0 35 3 353 2 0 261 16 5.12 0 0 0.03 0
"97" 60.25 63.75 "Control" 16 0 0 18 0 82 0 0 114 0 0.53 0 0 0.17 0.11
"98" 67.75 59.25 "Control" 17 0 0 27 0 115 2 0 152 1 0.36 1.88 0 0.42 0.68
"99" 68.75 58.25 "Control" 22 0 0 30 1 132 2 0 165 2 0.02 7.79 0 0.08 0
"100" 70.25 65.25 "Control" 9 0 0 20 0 56 0 0 126 0 0.99 0 0 0.25 0.04
"101" 71.75 58.75 "Control" 29 0 0 28 0 188 0 0 162 0 0.01 0.03 0 0.58 0.04
"102" 75.75 57.75 "Control" 25 1 0 29 0 145 3 0 149 0 1.97 1.26 0 0.05 0.02
"103" 82.75 62.25 "Control" 19 0 0 17 0 89 0 0 108 0 1.73 0 0 0.17 0.36
"104" 102.25 54.75 "Control" 26 0 0 22 1 174 1 0 133 1 0.14 0.29 0 0.62 0.27
"105" 102.25 56.75 "Control" 12 0 0 21 1 91 0 0 177 6 0.29 0.3 0 0.62 1.02
"106" 111.75 51.25 "Control" 42 0 0 23 2 301 0 0 168 8 0.21 0.04 0 0.42 0.23
"107" 112.25 51.75 "Control" 31 0 0 30 1 199 0 0 236 3 0.66 1.78 0 0 2.02
"108" 139.75 49.75 "Control" 38 0 0 17 0 400 0 0 200 2 2.27 0 0 0.05 0
"109" 139.75 54.25 "Control" 87 0 0 31 5 396 0 0 166 8 6.01 0 0 0 1.23
"110" 151.25 59.75 "Control" 13 0 0 23 0 124 0 0 206 5 0.16 0 0 0.14 0.07
"111" -151.25 66.25 "Control" 26 0 0 16 0 284 0 0 232 3 4.11 0 0 0 1.5
"112" -134.75 61.25 "Control" 21 0 0 40 85 425 0 0 241 148 2.47 0.01 0 0.01 3.05
"113" -124.75 58.75 "Control" 62 0 0 36 1 550 0 0 232 17 4.33 0 0 0 1.08
"114" -111.25 55.75 "Control" 39 3 0 40 6 223 4 0 183 10 1.55 3.34 0 0 2.91
"115" -102.25 54.75 "Control" 36 13 0 47 7 201 14 0 209 9 0.03 0.03 0 0.46 0.05
"116" -95.25 51.75 "Control" 45 3 0 51 1 181 3 0 192 1 3.96 0 0 0 0.51
"117" -84.75 48.25 "Control" 264 0 0 200 0 4416 0 0 2704 32 9 11.52 0 1.64 12.44
"118" -78.25 49.25 "Control" 29 2 0 29 1 206 2 0 174 3 0.35 0.4 0 0.57 0.42
"119" -63.25 50.75 "Control" 26 0 0 36 0 179 0 0 221 2 0.8 0 0 0.11 0.12
"120" 26.25 66.75 "Control" 17 1 0 32 0 140 1 0 221 0 0.5 3.22 0 0.1 0.85
"121" 56.25 61.75 "Control" 42 0 0 23 0 313 0 0 191 0 0.01 0.01 0 0.3 0.03
"122" 65.25 57.75 "Control" 17 8 0 39 2 78 8 0 174 2 0.06 0.16 0 0.71 0.13
"123" 96.25 55.25 "Control" 38 2 0 24 0 278 5 0 175 4 0.35 0.71 0 0.81 0.56
"124" -150.75 63.75 "Control" 54 0 0 28 1 426 0 0 257 9 4.27 0 0 0 0.51
"125" -107.25 57.25 "Control" 46 0 0 20 1 320 0 0 178 4 0.06 0.03 0 0.48 0.07
"126" -96.25 50.75 "Control" 18 0 0 28 1 107 6 0 173 1 1.11 0.16 0 0.2 0.67
"127" -94.25 55.75 "Control" 18 0 0 20 0 125 0 0 165 0 2.36 0 0 0.11 0.42
"128" -81.25 48.75 "Control" 23 0 0 20 0 115 1 0 145 0 0.1 0.2 0 0.6 0.23
"129" -78.75 53.75 "Control" 36 0 0 29 1 273 0 0 214 1 5.05 0 0 0 0.48
"130" -70.75 51.25 "Control" 7 0 0 16 0 83 0 0 238 0 0.09 0 0 0.18 0.04
"131" -57.25 48.25 "Control" 35 0 16 12 0 256 0 16 106 0 0.15 0.01 0.01 0.36 0.07
"132" 28.25 63.75 "Control" 49 0 0 19 1 397 0 0 194 5 3.79 0 0 0.08 0.22
"133" 35.75 66.75 "Control" 16 0 0 14 0 230 0 0 154 2 3.76 0 0 0.07 1.15
"134" 36.75 63.25 "Control" 20 0 0 18 0 231 0 0 203 1 0.21 0 0 0.27 0.08
"135" 48.25 59.25 "Control" 32 0 0 27 1 349 1 0 196 10 4.55 1.65 0 0 2.12
"136" 69.25 61.75 "Control" 21 0 0 19 0 113 3 0 135 0 0.36 3.08 0 0.02 0.52
"137" 80.25 62.75 "Control" 8 0 0 17 0 94 0 0 187 0 0.38 0 0 0.14 0.16
"138" 144.25 59.75 "Control" 17 0 0 20 0 93 0 0 203 1 0 0 0 0.23 0
"139" -144.25 65.75 "Control" 43 0 0 24 4 326 2 0 223 25 1.61 0.4 0 0.03 3.35
"140" -97.75 55.25 "Control" 30 1 0 28 1 153 1 0 161 1 0.7 1.23 0 0.09 1
"141" -87.75 49.25 "Control" 32 2 0 36 2 210 2 0 166 4 0.08 0.03 0 0.51 0.09
"142" -64.25 54.25 "Control" 1 0 0 18 0 19 0 0 202 6 0.05 0 0 0.17 0.03
"143" -55.75 48.25 "Control" 29 0 15 22 3 230 0 122 155 16 3.57 0 4.64 0 1.26
"144" 8.25 59.25 "Control" 52 0 0 19 1 316 0 0 159 4 0.58 0.02 0 0.45 0.22
"145" 26.25 62.75 "Control" 3 0 16 36 1 13 0 136 199 2 0.03 0 7.3 0 0
"146" 48.25 61.25 "Control" 28 1 0 30 0 172 8 0 191 3 4.34 0 0 0.06 0.23
"147" 73.25 58.75 "Control" 26 0 0 18 0 199 6 0 165 2 1.61 1.87 0 0.08 1.25
"148" 88.75 57.25 "Control" 23 0 0 24 0 165 4 0 195 3 0.63 1.03 0 0.52 0.82
"149" 143.25 51.25 "Control" 79 0 0 27 13 324 0 0 129 47 0.35 0.02 0 0.41 0.26
"150" -146.75 66.25 "Control" 41 0 0 35 3 247 4 0 161 18 2.63 1.56 0 0 3.53
"151" -122.75 57.75 "Control" 39 0 0 22 5 277 2 0 205 23 7.87 0 0 0 0.71
"152" -92.75 57.75 "Control" 11 0 0 42 0 88 1 0 316 1 0.09 0.01 0 0.32 0.06
"153" -84.75 48.75 "Control" 29 0 0 22 0 238 0 0 159 0 0.14 0.04 0 0.49 0.11
"154" 25.25 62.25 "Control" 1 0 34 14 0 6 0 254 111 0 0.1 0.86 1.79 0 0.61
"155" 25.75 63.25 "Control" 20 0 0 20 2 168 8 0 200 21 2.3 1.01 0 0.28 0.45
"156" 29.75 62.75 "Control" 53 0 0 18 2 355 0 0 160 14 1.35 0.14 0 0.23 0.94
"157" 37.75 58.75 "Control" 32 0 0 23 1 240 2 0 168 4 4.46 0 0 0.16 0
"158" 44.25 65.25 "Control" 34 0 0 44 2 203 3 0 287 3 4.01 0 0 0.15 0.29
"159" 49.75 58.75 "Control" 37 2 0 105 1 242 9 0 311 7 0.6 4.25 0 0.18 0.69
"160" 52.25 63.25 "Control" 30 0 0 32 0 229 0 0 273 2 1.12 0 0 0.05 0.22
"161" 62.25 61.25 "Control" 30 3 0 29 1 170 3 0 173 3 0.43 2.85 0 0.03 0.81
"162" 74.75 62.25 "Control" 24 4 0 28 0 82 4 0 128 0 0.04 0.08 0 0.51 0.09
"163" 80.75 61.25 "Control" 19 29 0 57 2 67 30 0 176 2 0.29 3.85 0 0.32 0.27
"164" 81.75 65.75 "Control" 14 0 0 28 0 61 0 0 164 0 0.58 0 0 0.14 0.17
"165" 82.25 62.25 "Control" 30 2 0 33 0 127 2 0 149 0 2.25 0 0 0.09 0.34
"166" 140.75 53.25 "Control" 58 0 0 30 3 332 0 0 226 4 2.31 0 0 0 0.47
"167" -158.75 56.25 "Control" 57 0 0 22 1 398 0 0 150 5 4.2 0 0 0 0
"168" -146.25 67.25 "Control" 64 0 0 42 4 405 0 0 251 12 1.41 0 0 0.07 0.83
"169" -125.25 57.75 "Control" 0 0 0 20 0 0 0 0 253 0 0.01 0 0 0.39 0
"170" -120.75 59.25 "Control" 38 0 0 21 5 232 0 0 137 13 0.12 0.06 0 0.59 0.12
"171" -93.25 58.25 "Control" 32 0 0 272 0 576 16 0 4960 0 1.08 0 0 1.92 0.08
"172" -84.75 51.25 "Control" 22 0 0 17 0 232 4 0 169 1 3.38 0 0 0.16 1.01
"173" -83.25 54.75 "Control" 25 0 0 32 0 245 0 0 258 4 1.71 0 0 0.09 0.28
"174" -66.75 50.25 "Control" 51 0 0 31 1 276 0 0 191 4 0.12 0.01 0 0.33 0.09
"175" 12.75 64.25 "Control" 15 1 0 21 0 168 1 0 169 6 2.7 0 0 0.05 0
"176" 16.75 63.25 "Control" 52 0 0 30 2 466 0 0 224 13 1.89 0 0 0.02 0.65
"177" 25.75 67.25 "Control" 16 0 0 17 0 200 6 0 200 5 0.44 0.56 0 0.58 0.59
"178" 28.75 62.25 "Control" 51 1 0 39 5 264 1 0 177 9 5.75 2.78 0 0 1.68
"179" 72.75 64.25 "Control" 9 0 0 17 0 66 0 0 126 0 1.08 0 0 0.2 0.01
"180" 101.75 56.25 "Control" 18 1 0 33 12 110 1 0 160 18 1.03 0.23 0 0.03 2.26
"181" 161.75 57.75 "Control" 23 0 0 24 0 328 0 0 202 8 1.44 0 0 0.05 0.52
"182" -159.75 62.75 "Control" 8 0 0 9 0 228 0 0 212 8 2.13 0 0 0.04 0.48
"183" -156.25 66.75 "Control" 0 0 0 200 0 352 0 0 3616 0 0.04 0 0 1 0.04
"184" -129.75 58.75 "Control" 0 0 0 34 0 158 0 0 278 2 1.79 0 0 0.09 0.01
"185" -112.75 55.75 "Control" 41 2 0 24 5 231 3 0 139 10 5.36 1.82 0 0 0.6
"186" -103.75 53.75 "Control" 12 0 0 31 0 96 2 0 171 1 0 8.84 0 0 0
"187" -102.75 54.75 "Control" 336 16 0 264 16 4624 32 0 2704 64 0.52 0.24 0 3.52 0.68
"188" -70.75 50.75 "Control" 17 0 0 32 0 93 0 0 258 0 0.92 0 0 0.1 0.12
"189" 20.75 64.75 "Control" 48 0 0 27 0 392 0 0 173 8 7.25 0 0 0 1.89
"190" 28.25 69.25 "Control" 58 0 0 61 11 313 0 0 241 19 2.42 0 0 0.04 0
"191" 51.75 65.75 "Control" 34 0 0 51 2 133 0 0 197 2 0.62 0 0 0.18 0.25
"192" 54.25 57.75 "Control" 49 5 0 41 1 288 5 0 176 1 2.28 4.41 0 0.01 0.78
"193" 65.75 64.25 "Control" 40 0 0 38 3 185 0 0 193 3 0.06 0 0 0.24 0.06
"194" 66.75 66.25 "Control" 11 0 0 17 0 76 0 0 135 0 0.05 0 0 0.17 0.04
"195" 67.25 58.25 "Control" 24 2 0 42 1 123 2 0 154 1 3.77 1.68 0 0 0
"196" 75.75 60.25 "Control" 13 0 0 16 0 111 0 0 115 0 3 0 0 0.08 0.13
"197" 93.75 53.75 "Control" 17 1 0 18 0 170 4 0 136 0 0.03 9.36 0 0 0.35
"198" 139.25 50.25 "Control" 21 0 0 31 0 157 0 0 277 0 0.07 0 0 0.3 0.04
"199" 152.25 59.75 "Control" 0 0 0 19 0 16 0 0 463 8 0.1 0 0 0.12 0.03
"200" -72.75 53.25 "Control" 4 0 0 36 0 20 0 0 238 0 0.02 0 0 0.17 0.03
"201" 15.75 62.25 "Control" 73 0 0 30 5 386 0 0 180 12 0.67 0.03 0 0.42 0.29
"202" 35.75 63.75 "Control" 28 0 0 22 0 193 0 0 195 0 3 0 0 0.03 0.39
"203" 36.25 63.75 "Control" 41 0 0 25 0 246 0 0 185 1 4.76 0 0 0 1.24
"204" 45.75 64.25 "Control" 29 0 0 25 0 235 0 0 229 3 0.12 0.06 0 0.47 0.13
"205" 58.25 58.75 "Control" 19 0 0 14 0 191 0 0 143 4 0.58 0.47 0 0.68 0.71
"206" 68.75 66.25 "Control" 7 0 0 9 0 98 0 0 110 0 0.56 0 0 0.13 0.19
"207" 72.25 64.75 "Control" 12 0 0 11 0 137 0 0 148 0 1.32 0 0 0.07 0.19
"208" 98.25 56.25 "Control" 10 0 0 21 0 73 2 0 143 0 0.09 0.73 0 0.68 0.26
"209" -155.25 65.75 "Control" 33 0 0 19 0 241 0 0 189 0 3.58 0 0 0 0
"210" -123.25 60.25 "Control" 36 2 0 38 3 189 3 0 167 4 0.45 8.98 0 0 1.45
"211" -115.75 60.25 "Control" 44 3 0 46 6 185 3 0 178 6 2.08 4.4 0 0 2.38
"212" -113.75 57.25 "Control" 48 4 0 47 7 231 4 0 183 13 1.24 1.3 0 0.19 1.69
"213" -96.75 55.75 "Control" 50 1 0 37 1 340 1 0 231 3 3.55 0 0 0.15 1.42
"214" -89.75 56.75 "Control" 44 0 0 56 3 263 1 0 341 5 2.07 0 0 0.09 0.36
"215" -78.75 53.25 "Control" 59 2 0 43 3 355 2 0 212 9 1.71 0.11 0 0.01 1.07
"216" -60.25 51.25 "Control" 5 0 0 24 0 40 0 0 151 1 0.88 0 0 0.16 0.01
"217" 24.25 63.25 "Control" 20 0 0 22 2 134 1 9 153 14 0.62 0.45 0.35 0.75 0.89
"218" 44.25 64.75 "Control" 17 0 0 24 0 176 5 0 262 6 3.81 0 0 0.13 0.51
"219" 62.75 61.75 "Control" 168 0 0 136 0 5456 0 0 3712 96 8.16 0.04 0 1.52 0.12
"220" 78.25 60.25 "Control" 22 0 0 18 0 266 0 0 172 1 1.35 0.94 0 0 1.25
"221" 83.25 60.25 "Control" 20 0 0 18 0 176 1 0 177 0 0.06 0.55 0 0.71 0.17
"222" 84.25 61.25 "Control" 16 0 0 18 0 166 0 0 219 0 0.99 0 0 0.04 0.18
"223" 156.25 54.75 "Control" 0 0 0 112 0 2192 0 0 3056 32 15.24 0 0 1.32 0.16
"224" -125.75 61.25 "Control" 55 0 0 27 2 472 0 0 223 10 1.06 0.02 0 0.23 0.9
"225" -119.75 62.25 "Control" 23 0 0 33 0 196 0 0 265 0 0.59 0 0 0.36 0
"226" -110.75 57.25 "Control" 56 1 0 40 11 209 2 0 152 13 0.86 1.23 0 0.26 1.66
"227" -96.25 56.75 "Control" 17 0 0 13 0 231 1 0 200 2 2.26 0 0 0.14 0.2
"228" -89.25 48.75 "Control" 62 0 0 39 7 298 0 0 183 9 4.59 1.57 0 0 5.99
"229" -84.75 49.75 "Control" 55 0 0 31 3 342 0 0 203 6 3.05 1.73 0 0.03 2.16
"230" 27.25 63.75 "Control" 29 1 0 29 7 137 2 12 151 9 0.85 3.97 0.01 0.03 1.55
"231" 55.25 61.25 "Control" 37 0 0 24 0 392 0 0 206 5 0.72 0 0 0.13 0.23
"232" 57.75 55.75 "Control" 27 1 0 21 0 224 12 0 141 6 4.13 1.48 0 0 0
"233" 58.75 65.25 "Control" 2 0 0 7 0 28 0 0 86 0 0.54 0 0 0.23 0.05
"234" 63.75 58.25 "Control" 17 0 0 19 0 168 4 0 175 5 0 8.26 0 0.06 0.14
"235" 66.25 63.25 "Control" 27 0 0 27 0 220 1 0 246 3 1.97 0 0 0.06 0.14
"236" 66.75 58.75 "Control" 13 0 0 23 0 80 2 0 174 2 0.14 2.36 0 0.78 0.45
"237" 70.75 61.25 "Control" 26 0 0 15 0 277 0 0 161 1 0.21 0.02 0 0.39 0.14
"238" 72.25 63.75 "Control" 10 0 0 18 0 83 0 0 184 0 0.04 0 0 0.22 0.03
"239" 93.75 57.25 "Control" 15 9 0 46 1 94 27 0 209 3 0.04 2.83 0 0.79 0.43
"240" 136.25 51.25 "Control" 19 0 0 27 4 91 0 0 168 5 0.21 0.45 0 0.53 0.89
"241" -136.75 62.75 "Control" 60 0 0 31 6 465 0 0 175 20 5 0 0 0 4.45
"242" -113.75 57.75 "Control" 37 3 0 24 1 214 6 0 144 3 3.65 4.45 0 0 1.68
"243" -88.75 49.25 "Control" 360 0 0 288 24 4432 0 0 3280 176 12.52 6.2 0 2.4 14.04
"244" -76.75 53.75 "Control" 9 0 0 18 0 126 0 0 198 0 1.63 0 0 0.09 0.11
"245" -73.25 51.25 "Control" 6 0 0 11 0 120 0 0 182 0 0.87 0 0 0.09 0.14
"246" 24.75 69.25 "Control" 16 0 0 17 0 187 0 0 238 6 1.64 0 0 0.02 0.25
"247" 42.25 62.75 "Control" 25 0 0 23 1 156 10 0 199 7 3.46 0 0 0.05 0.24
"248" 43.75 59.75 "Control" 19 1 0 27 0 119 9 0 182 1 6.72 0 0 0.01 0
"249" 49.75 61.75 "Control" 24 0 0 25 1 164 14 0 208 8 4.52 0 0 0.14 0.23
"250" 53.75 64.25 "Control" 24 0 0 21 0 217 0 0 232 1 2.92 0 0 0.08 0.33
"251" 100.25 56.75 "Control" 11 2 0 35 8 58 7 0 193 36 0.4 0.47 0 0.29 2.26
"252" -158.75 66.25 "Control" 168 0 0 80 680 752 0 0 2464 1360 1.44 0 0 1.08 0.04
"253" -120.25 58.75 "Control" 36 3 0 25 3 159 3 0 125 4 5.88 0 0 0 0.97
"254" -118.25 62.25 "Control" 30 0 0 51 4 176 0 0 226 7 0.31 0.21 0 0.71 0.77
