"Lon" "Lat" "Scenario" "initial_recruitment_BNE" "initial_recruitment_IBS" "initial_recruitment_TeBS" "initial_recruitment_Tundra" "initial_recruitment_otherC" "recruitment_ten_years_BNE" "recruitment_ten_years_IBS" "recruitment_ten_years_TeBS" "recruitment_ten_years_Tundra" "recruitment_ten_years_otherC" "previous_state_BNE" "previous_state_IBS" "previous_state_TeBS" "previous_state_Tundra" "previous_state_otherC"
"16" -112.25 56.25 "Control" 32 0 0 20 0 208 0 0 137 0 1.02 8.46 0 0.03 0.32
"17" -108.25 56.75 "Control" 44 1 0 34 4 268 1 0 198 5 0.77 2.17 0 0.28 1.73
"18" -88.25 49.25 "Control" 54 1 0 35 8 235 1 0 156 9 2.74 0.75 0 0 3.11
"19" -59.75 53.25 "Control" 1 0 0 9 0 13 0 0 137 0 0.01 0 0 0.19 0.02
"20" 12.75 63.75 "Control" 14 0 0 13 0 170 0 0 157 4 1.96 0 0 0.06 0
"21" 32.75 68.25 "Control" 19 0 0 18 0 194 0 0 185 1 2.22 0 0 0.02 0.19
"22" 50.25 60.75 "Control" 51 0 0 31 2 417 0 0 239 14 5.17 0 0 0 0.78
"23" 54.25 64.75 "Control" 33 0 0 32 1 172 0 0 214 3 1.93 0 0 0.04 0.1
"24" 57.75 58.25 "Control" 34 2 0 29 1 217 6 0 169 4 0.17 0.13 0 0.58 0.17
"25" 66.75 63.75 "Control" 46 0 0 39 2 213 0 0 206 3 2.67 0 0 0.06 0.11
"26" 71.25 63.25 "Control" 42 0 0 42 3 120 0 0 168 3 0.33 0 0 0.19 0.16
"27" 80.75 60.25 "Control" 52 0 0 50 6 265 0 0 238 7 0.05 0.01 0 0.31 0.09
"28" 82.25 60.75 "Control" 28 18 0 65 6 132 20 0 231 8 0.08 0.82 0 0.89 0.23
"29" 92.75 58.25 "Control" 30 14 0 68 11 126 22 0 218 11 0.57 0.41 0 0.73 0.64
"30" -156.75 60.75 "Control" 25 0 0 33 0 132 0 0 190 0 2.49 0 0 0.14 0.14
"31" -152.25 65.75 "Control" 67 2 0 40 4 342 2 0 205 4 5.28 0 0 0 0.58
"32" -116.75 60.75 "Control" 36 0 0 30 4 194 0 0 159 4 1.77 0.55 0 0.06 1.43
"33" -74.25 54.75 "Control" 0 0 0 14 0 5 0 0 188 1 0.02 0 0 0.15 0.02
"34" -67.75 51.75 "Control" 1 0 0 15 0 10 0 0 157 0 0 0.01 0 0.19 0.01
"35" 35.25 62.25 "Control" 37 0 0 22 0 294 0 0 154 3 4.31 3.54 0 0.01 3.77
"36" 41.75 60.25 "Control" 20 2 0 29 0 123 7 0 179 0 0.34 2.44 0 0.64 0.94
"37" 50.75 59.75 "Control" 44 2 0 39 3 270 3 0 210 7 0.04 0.03 0 0.53 0.05
"38" 51.75 57.75 "Control" 38 2 0 32 1 232 2 0 162 2 1.7 8.53 0 0.05 0.2
"39" 58.75 57.75 "Control" 55 4 0 40 5 300 4 0 163 9 0.01 0.02 0 0.37 0.02
"40" 62.25 61.25 "Control" 26 0 0 29 0 179 0 0 186 2 0.66 1.34 0 0.06 1.25
"41" 63.25 65.75 "Control" 0 0 0 4 0 6 0 0 64 0 0 0 0 0.26 0
"42" 69.25 63.75 "Control" 36 0 0 23 0 179 0 0 160 0 2.34 0 0 0.08 0.32
"43" 78.25 61.25 "Control" 38 0 0 28 1 200 0 0 158 1 1.07 1.14 0 0 0.96
"44" 109.25 49.75 "Control" 60 1 0 32 7 412 2 0 197 25 2.51 0 0 0.04 0
"45" 142.75 52.25 "Control" 44 0 0 25 1 419 0 0 224 10 2.58 0 0 0 0.48
"46" -156.75 63.25 "Control" 29 0 0 17 0 201 0 0 203 1 1.5 0 0 0.03 0.28
"47" -151.75 66.75 "Control" 39 0 0 36 3 225 0 0 216 5 3.62 0 0 0.1 0.71
"48" -131.75 60.25 "Control" 36 0 0 35 1 278 0 0 305 5 0.34 0 0 0.32 0.01
"49" -113.25 55.25 "Control" 33 1 0 30 1 150 1 0 110 1 0.14 8.75 0 0.03 1.21
"50" -109.25 56.75 "Control" 30 0 0 26 0 181 0 0 158 0 2.09 3.21 0 0 3.17
"51" -91.25 56.25 "Control" 25 0 0 33 0 164 0 0 263 0 0 0.01 0 0.35 0.02
"52" -79.75 50.25 "Control" 28 0 0 23 0 183 0 0 161 0 0.99 0.46 0 0.07 0.81
"53" 29.25 62.75 "Control" 29 0 0 22 0 355 0 0 217 11 7.27 0 0 0 0.69
"54" 48.25 58.75 "Control" 19 1 0 33 1 112 9 0 200 1 6.66 0 0 0 0
"55" 48.75 58.25 "Control" 35 1 0 26 1 198 9 0 153 1 1.53 3.16 0 0.06 0
"56" 49.25 59.75 "Control" 54 0 0 23 1 459 0 0 209 7 2.15 0.01 0 0.01 1.07
"57" 52.25 59.75 "Control" 64 0 0 22 1 515 0 0 192 6 0.05 0.03 0 0.39 0.09
"58" 65.25 58.75 "Control" 28 0 0 24 0 145 0 0 138 0 0.03 7.77 0 0.09 0
"59" 67.75 65.75 "Control" 3 0 0 7 0 35 0 0 116 0 0.26 0 0 0.24 0.11
"60" 69.75 64.75 "Control" 7 0 0 10 0 92 0 0 191 1 1.37 0 0 0.08 0.06
"61" 71.25 57.25 "Control" 41 3 0 36 2 208 5 0 173 3 0.11 2.72 0 0.73 0.38
"62" 71.25 61.25 "Control" 24 0 0 20 0 253 0 0 188 1 1.23 0.02 0 0.07 0.67
"63" 72.75 59.25 "Control" 17 0 0 19 0 108 0 0 126 0 1.34 0.05 0 0.09 0.01
"64" 83.25 63.75 "Control" 5 0 0 12 0 108 0 0 155 8 0.6 0 0 0.2 0.2
"65" -156.75 61.75 "Control" 26 0 0 20 0 230 0 0 244 3 2.59 0 0 0.02 0.95
"66" -152.25 66.75 "Control" 38 0 0 28 1 228 0 0 229 2 0.74 0.01 0 0.15 0.55
"67" -135.75 62.75 "Control" 52 0 0 26 10 345 2 0 208 34 5.51 0 0 0 5.13
"68" -113.75 62.25 "Control" 6 0 0 29 2 39 0 0 222 6 0.01 0 0 0.22 4.54
"69" -98.75 57.75 "Control" 10 0 0 23 0 121 0 0 229 1 0.32 0 0 0.17 0.19
"70" -93.75 54.25 "Control" 20 0 0 17 0 217 1 0 228 2 1.49 4.25 0 0.03 0.68
"71" -78.25 54.25 "Control" 7 0 0 11 0 151 0 0 177 0 0.03 0.01 0 0.34 0.02
"72" -77.75 49.25 "Control" 14 0 0 17 0 151 0 0 165 0 3.25 0.5 0 0.15 0.78
"73" -76.25 52.75 "Control" 10 0 0 15 0 102 0 0 200 0 0.12 0 0 0.31 0.04
"74" -72.25 49.75 "Control" 9 0 0 13 0 221 0 0 225 2 2.58 0 0 0.13 0.28
"75" -69.25 50.75 "Control" 7 0 0 13 0 136 0 0 215 1 0.34 0 0 0.13 0.09
"76" 31.75 67.25 "Control" 15 0 0 16 0 244 0 0 232 2 0.36 0 0 0.13 0.11
"77" 47.25 63.75 "Control" 26 0 0 22 0 259 0 0 285 5 1.75 0 0 0.02 0.22
"78" 52.25 62.25 "Control" 37 0 0 21 0 330 0 0 230 3 3.16 0 0 0.02 0.48
"79" 56.75 58.75 "Control" 26 0 0 25 0 215 8 0 223 2 6.69 0 0 0 0
"80" 107.25 48.25 "Control" 21 0 0 43 2 222 0 0 254 9 1.89 0.19 0 0 2.25
"81" 112.25 50.75 "Control" 49 0 0 33 3 368 0 0 174 8 1.9 0.24 0 0.01 1.91
"82" -117.75 62.25 "Control" 36 1 0 34 16 175 1 0 146 17 0.48 0.38 0 0.18 2.39
"83" -97.75 57.25 "Control" 26 0 0 30 0 163 0 0 238 0 1.6 0 0 0.16 0.18
"84" -66.25 50.75 "Control" 36 0 0 33 3 150 0 0 207 4 1.28 0 0 0.15 0.14
"85" 36.25 63.75 "Control" 61 0 0 106 2 307 0 0 265 3 3.1 0 0 0 1.6
"86" 38.75 61.25 "Control" 30 6 0 29 1 184 8 0 147 2 4.73 0 0 0 0.44
"87" 42.75 60.25 "Control" 41 7 0 103 0 201 10 0 222 0 4.95 0 0 0 0.5
"88" 47.25 65.75 "Control" 45 0 0 44 3 259 0 0 242 6 4.1 0 0 0.11 0.08
"89" 51.25 61.75 "Control" 67 0 0 32 4 336 0 0 190 5 4.91 0 0 0 1.89
"90" 51.75 63.25 "Control" 43 0 0 35 1 230 0 0 231 1 3.27 0 0 0.08 0.02
"91" 61.75 60.75 "Control" 20 3 0 42 2 111 3 0 193 4 1.36 3.01 0 0.12 0.56
"92" 72.75 61.25 "Control" 31 0 0 26 0 191 0 0 147 1 0.18 0.04 0 0.49 0.13
"93" 76.25 56.75 "Control" 37 2 0 30 1 197 7 0 150 2 0.13 4.23 0 0.46 0.17
"94" 94.75 57.75 "Control" 10 0 0 28 0 81 3 0 186 1 2.1 0 0 0.05 1.15
"95" 99.75 55.25 "Control" 23 0 0 21 1 166 4 0 166 4 2.01 2.14 0 0.04 1.73
"96" 100.75 54.75 "Control" 26 0 0 21 1 173 2 0 148 1 0.39 6.15 0 0 1.55
"97" 113.25 54.25 "Control" 33 0 0 19 0 271 0 0 221 3 1.82 0 0 0.03 0.09
"98" -135.75 61.75 "Control" 65 0 0 21 4 634 0 0 193 104 1.48 0.01 0 0.17 0.99
"99" -134.25 62.25 "Control" 21 0 0 36 85 457 0 0 266 199 0.94 0 0 0.16 0.39
"100" -129.25 61.25 "Control" 48 0 0 30 0 466 0 0 246 14 0.9 0 0 0.14 0.32
"101" -127.75 57.25 "Control" 0 120 0 48 0 0 240 0 388 0 0 0 0 0.42 0
"102" -110.25 55.75 "Control" 36 4 0 34 7 218 4 0 145 8 5.14 0 0 0 2.44
"103" 11.75 64.75 "Control" 54 0 0 20 1 508 0 0 255 19 5.78 0 0 0 0.07
"104" 26.25 68.75 "Control" 30 0 0 28 0 278 0 0 288 12 1.24 0 0 0.02 0.23
"105" 51.25 66.75 "Control" 10 0 0 14 0 124 0 0 160 0 0.26 0 0 0.25 0.11
"106" 64.25 59.75 "Control" 14 1 0 33 1 82 1 0 175 1 0.5 4.75 0 0.05 0.72
"107" 81.25 57.75 "Control" 32 4 0 39 2 218 7 0 237 5 1.79 4.64 0 0.01 1.08
"108" 149.75 59.75 "Control" 8 0 0 12 0 154 0 0 186 8 0.82 0 0 0.04 0.1
"109" -115.25 59.25 "Control" 50 0 0 23 2 408 0 0 228 22 5.21 0 0 0 2.04
"110" -95.75 53.25 "Control" 22 0 0 41 2 101 1 0 186 2 0.07 0.19 0 0.64 0.17
"111" -81.25 50.75 "Control" 29 0 0 24 2 159 1 0 151 2 3.51 0 0 0.17 0.29
"112" 12.25 64.25 "Control" 39 0 0 18 0 270 2 0 191 6 3.58 0 0 0 0.24
"113" 21.75 68.25 "Control" 21 0 0 29 85 230 0 0 300 109 0.11 0 0 0.14 0.16
"114" 36.75 58.25 "Control" 37 2 4 24 1 220 3 31 143 1 0.46 10.66 0 0.1 0.33
"115" 40.75 63.25 "Control" 36 0 0 24 0 403 0 0 216 1 3.61 0 0 0.09 0
"116" 49.25 66.75 "Control" 30 0 0 16 0 187 0 0 160 5 0.36 0.02 0 0.33 0.11
"117" 53.25 63.75 "Control" 10 0 0 15 0 152 0 0 207 0 3.19 0 0 0.12 0.43
"118" 53.75 65.25 "Control" 21 0 0 21 0 167 0 0 205 4 1.23 0 0 0.06 0.28
"119" 62.75 59.75 "Control" 43 0 0 28 6 295 0 0 168 13 3.16 0.16 0 0 1.69
"120" 64.75 63.25 "Control" 25 0 0 20 0 223 0 0 196 0 0.32 0 0 0.17 0.13
"121" 66.25 61.75 "Control" 27 0 0 20 1 122 0 0 135 1 0.27 2.77 0 0.03 0.4
"122" 83.25 61.25 "Control" 33 0 0 39 2 109 1 0 144 2 0.18 0.51 0 0.7 0.28
"123" 113.25 52.25 "Control" 10 0 0 27 4 51 0 0 134 5 0 1.32 0 0 7.5
"124" 141.25 53.25 "Control" 58 0 0 26 2 516 0 0 223 16 4.7 0 0 0 0.67
"125" 142.25 48.75 "Control" 53 0 0 16 2 377 0 0 139 14 2.63 0.02 0 0.01 1.84
"126" 157.25 52.25 "Control" 39 0 0 21 1 376 1 0 191 11 0.63 0 0 0.25 0
"127" -105.75 55.75 "Control" 51 2 0 30 2 328 2 0 195 7 0.25 0.06 0 0.49 0.17
"128" -103.75 55.75 "Control" 58 1 0 30 3 380 1 0 205 11 1.65 0.37 0 0.01 1.67
"129" -94.25 53.25 "Control" 30 2 0 29 0 194 2 0 170 0 1.97 0 0 0.04 1.04
"130" -90.75 50.25 "Control" 46 0 0 29 1 365 0 0 222 7 1.96 0.06 0 0.03 1.03
"131" -90.75 55.75 "Control" 25 0 0 31 0 202 0 0 249 0 0.53 0.13 0 0.18 0.28
"132" -88.75 52.75 "Control" 49 0 0 29 1 332 0 0 206 2 1.95 0 0 0.12 0.05
"133" -78.25 47.75 "Control" 67 0 0 29 1 410 0 0 183 3 2.69 0.28 0 0 1.83
"134" -77.75 50.75 "Control" 30 0 0 26 0 196 1 0 216 0 0.44 0.66 0 0.29 0.6
"135" -66.25 48.75 "Control" 24 0 0 19 0 205 0 0 145 2 0.4 0 0 0.4 0.18
"136" -22.25 64.75 "Control" 18 0 0 19 75 563 3 0 163 161 5.83 0 0 0 0
"137" 26.75 66.25 "Control" 34 0 0 21 0 253 0 0 168 1 2.58 0 0 0.07 0
"138" 28.25 68.75 "Control" 30 0 0 19 0 330 0 0 262 14 0.25 0 0 0.14 0.1
"139" 45.25 65.75 "Control" 15 0 0 16 0 254 0 0 262 5 4.12 0 0 0.02 1.11
"140" 66.75 58.75 "Control" 9 0 0 24 0 65 2 0 136 0 0 8.37 0 0 0
"141" 67.25 66.25 "Control" 168 0 0 32 680 1952 0 0 1920 1360 1.12 0.04 0 1.76 0.36
"142" 67.75 65.25 "Control" 5 0 0 9 0 66 0 0 148 1 0.07 0.01 0 0.41 0.05
"143" 69.25 57.75 "Control" 22 0 0 29 0 94 5 0 181 0 5.11 0 0 0 0
"144" 70.25 61.75 "Control" 9 0 0 11 0 101 5 0 132 0 0.35 1.48 0 0.04 0.33
"145" 70.75 65.25 "Control" 21 0 0 4 85 74 0 0 140 85 0.06 0 0 0.43 0.05
"146" 81.75 59.25 "Control" 96 0 0 128 0 1616 208 0 2880 0 0.88 16.28 0 2.8 0.4
"147" 99.25 54.75 "Control" 36 0 0 21 1 284 1 0 192 7 4.06 0 0 0.16 0
"148" 105.75 53.25 "Control" 25 0 0 24 2 208 0 0 190 6 0.04 0.04 0 0.48 0.1
"149" 109.75 48.75 "Control" 23 1 0 25 2 154 1 0 182 6 0.51 0.77 0 0.39 1.49
"150" -158.25 64.75 "Control" 0 0 0 18 0 75 0 0 171 0 0.03 0 0 0.28 0.02
"151" -157.25 65.25 "Control" 44 0 0 29 1 294 0 0 191 2 0.32 0 0 0.22 0.09
"152" -112.75 57.75 "Control" 47 0 0 26 4 259 0 0 171 10 4.35 1.15 0 0 4.82
"153" -105.25 55.25 "Control" 45 2 0 50 9 244 2 0 190 14 0.04 0.04 0 0.53 0.08
"154" -96.25 52.75 "Control" 224 0 0 224 0 2336 0 0 2064 0 26.8 0 0 0 0
"155" -95.25 54.25 "Control" 26 2 0 28 1 135 3 0 166 1 0.44 1.51 0 0.39 1
"156" 36.75 60.25 "Control" 23 0 0 25 1 188 8 0 193 3 0.02 0.03 0 0.6 0.06
"157" 40.25 59.75 "Control" 17 2 0 23 1 133 14 0 150 5 0.63 1.59 0 0.52 1.04
"158" 47.25 60.75 "Control" 28 5 0 32 4 178 25 0 213 18 0.67 8.36 0 0.12 0.1
"159" 48.75 57.25 "Control" 13 1 0 24 0 112 3 0 149 1 0.77 11.11 0 0.1 0
"160" 54.25 63.25 "Control" 296 0 0 240 8 4256 0 0 3872 64 0.08 0.08 0 2.32 0.16
"161" 75.25 63.75 "Control" 28 0 0 31 0 108 0 0 167 0 1.43 0 0 0.12 0.03
"162" 98.75 56.75 "Control" 6 13 0 45 22 27 13 0 190 28 0.05 0.76 0 0.77 1.03
"163" -126.25 57.25 "Control" 0 0 0 20 0 0 0 0 413 0 0 0 0 0.22 0
"164" -125.75 61.25 "Control" 0 0 0 24 0 143 0 0 204 0 0.67 0.03 0 0.33 0.4
"165" -107.75 58.25 "Control" 42 0 0 19 1 358 0 0 175 4 1.33 0.01 0 0.08 0.77
"166" -105.75 58.25 "Control" 36 0 0 22 0 360 0 0 218 3 0.72 0.01 0 0.18 0.24
"167" -102.75 58.75 "Control" 0 0 0 29 0 80 0 0 280 1 0.75 0 0 0.09 0.24
"168" -95.25 56.75 "Control" 27 0 0 25 0 159 0 0 201 0 1.41 0 0 0.13 0
"169" -87.75 51.75 "Control" 24 0 0 18 0 294 0 0 230 3 0.48 0 0 0.21 0.16
"170" -87.25 51.75 "Control" 20 0 0 18 0 255 0 0 225 1 0.54 0 0 0.16 0.21
"171" -78.75 52.75 "Control" 66 0 0 28 9 396 0 0 164 17 4.36 0 0 0.1 0
"172" 12.25 63.25 "Control" 14 1 0 41 3 81 1 0 204 15 0.07 0 0 0.22 0.08
"173" 15.75 62.75 "Control" 66 0 0 29 4 532 0 0 196 19 2.98 0 0 0 0.97
"174" 28.25 66.25 "Control" 25 0 0 21 0 189 0 0 160 2 1.27 0.07 0 0.05 0.69
"175" 53.25 61.25 "Control" 52 2 0 30 5 294 7 0 206 8 2.51 1.54 0 0.06 1.16
"176" 55.25 61.25 "Control" 54 0 0 26 2 384 0 0 206 4 4.23 0 0 0.12 0.04
"177" 58.25 57.25 "Control" 33 2 0 36 2 163 5 0 206 3 0.44 4.09 0 0.16 0.81
"178" 61.25 61.75 "Control" 27 3 0 30 1 160 9 0 193 3 3.78 0 0 0.15 0.25
"179" 61.75 62.25 "Control" 51 0 0 27 1 388 0 0 210 5 0.37 0 0 0.24 0.18
"180" 72.25 60.75 "Control" 12 0 0 16 0 78 0 0 126 0 2.6 0 0 0.1 0
"181" 94.25 56.25 "Control" 38 1 0 34 3 236 1 0 170 4 0.95 1.6 0 0.09 1.62
"182" 100.75 56.25 "Control" 20 1 0 39 2 136 2 0 206 4 0.31 0.04 0 0.4 0.36
"183" 109.25 53.75 "Control" 28 0 0 37 13 137 0 0 142 14 0.19 0.89 0 0.46 2.41
"184" 112.75 51.25 "Control" 45 1 0 34 6 235 1 0 167 7 0.15 0.04 0 0.45 0.23
"185" 113.75 53.25 "Control" 75 0 0 32 2 530 0 0 264 14 1.43 0 0 0.03 0.41
"186" 137.75 52.75 "Control" 296 0 0 216 0 5792 0 0 3824 48 3.56 0.04 0 1.88 1.72
"187" 159.75 55.75 "Control" 48 0 0 23 2 335 0 0 160 6 0.71 0 0 0.23 0.27
"188" -129.75 59.25 "Control" 0 0 0 17 0 24 0 0 349 0 0.57 0 0 0.15 0.02
"189" -118.75 62.25 "Control" 0 0 0 28 0 59 0 0 187 0 0.93 0 0 0.28 0.09
"190" -113.25 55.75 "Control" 27 1 0 24 1 174 2 0 157 4 0.05 0.05 0 0.6 0.13
"191" -107.25 53.75 "Control" 256 24 0 240 0 2976 48 0 2384 0 0.96 14.24 0 5.28 2.84
"192" -105.75 58.75 "Control" 38 0 0 31 4 287 0 0 215 10 2.57 0 0 0 1.1
"193" -95.25 52.75 "Control" 22 2 0 31 0 160 13 0 181 0 0 6.48 0 0 0.26
"194" -91.25 50.25 "Control" 39 0 0 22 1 366 0 0 189 7 2.28 3.32 0 0 2.21
"195" -89.75 51.75 "Control" 32 0 0 22 0 338 1 0 230 2 0.82 0 0 0.11 0.3
"196" -85.25 51.75 "Control" 22 0 0 18 0 218 2 0 167 1 1.68 0.24 0 0.06 0.81
"197" -65.75 53.25 "Control" 0 0 0 17 0 5 2 0 203 0 0.05 0 0 0.12 0.01
"198" 14.75 61.25 "Control" 52 0 16 29 2 404 0 84 233 30 6.44 0 0 0 4.94
"199" 17.25 64.25 "Control" 54 0 0 26 1 357 0 0 206 5 1.41 0 0 0.06 0.15
"200" 29.75 66.75 "Control" 40 0 0 35 2 181 0 0 226 2 1.37 0 0 0.03 0
"201" 30.75 65.75 "Control" 296 0 0 296 8 3296 0 0 3520 48 0.84 0.04 0 2.16 0.48
"202" 32.25 61.25 "Control" 24 3 0 28 3 149 6 2 128 19 1.06 2.21 0 0.08 3.16
"203" 44.75 63.75 "Control" 36 0 0 30 0 310 0 0 265 1 3.56 0 0 0.03 0.11
"204" 51.75 60.25 "Control" 57 0 0 31 2 446 0 0 200 10 2.18 0.02 0 0.01 1.1
"205" 52.25 64.25 "Control" 38 0 0 38 1 179 0 0 202 1 2.06 0 0 0.07 0.42
"206" 56.25 61.25 "Control" 38 7 0 41 2 163 7 0 192 3 0.33 3.83 0 0.14 0.58
"207" 59.25 60.25 "Control" 43 0 0 32 1 284 0 0 221 2 2.97 0 0 0.08 0.06
"208" 65.25 62.75 "Control" 32 0 0 26 0 175 0 0 163 0 1.28 0 0 0.08 0.33
"209" 74.75 59.25 "Control" 12 0 0 16 0 110 0 0 111 0 0.07 0.31 0 0.61 0.11
"210" 82.75 57.25 "Control" 13 1 0 40 0 100 8 0 231 0 0.07 0.53 0 0.76 0.25
"211" 87.25 58.75 "Control" 28 0 0 22 0 238 0 0 165 0 0.01 0.02 0 0.29 0.04
"212" 101.25 56.25 "Control" 16 0 0 20 2 120 1 0 145 11 0 0 0 0 7.46
"213" 138.25 52.25 "Control" 43 0 0 32 1 304 0 0 271 6 1.64 0.06 0 0 0.88
"214" -122.75 57.75 "Control" 39 1 0 27 5 273 1 0 199 30 1.47 0.71 0 0.05 4.52
"215" -100.25 56.25 "Control" 30 0 0 27 2 195 2 0 170 4 0.17 4.68 0 0.16 0.51
"216" -94.75 51.75 "Control" 13 0 0 22 0 117 9 0 180 1 0 8.97 0 0 0
"217" -91.75 56.25 "Control" 29 0 0 22 0 266 0 0 232 1 0.61 0.12 0 0.16 0.34
"218" -84.75 51.25 "Control" 13 0 0 12 0 253 6 0 185 4 0.19 0.03 0 0.45 0.14
"219" -81.75 52.25 "Control" 19 0 0 14 0 258 3 0 186 4 2.44 1.71 0 0 0.97
"220" 15.75 64.25 "Control" 66 0 0 26 1 454 0 0 242 6 4 0 0 0 0.44
"221" 26.75 68.75 "Control" 33 0 0 24 0 307 0 0 224 6 1.34 0 0 0.01 0.16
"222" 34.75 60.75 "Control" 33 2 0 32 1 204 5 0 197 6 0.5 1.21 0 0.8 0.78
"223" 37.75 59.25 "Control" 28 5 0 37 2 146 10 0 157 5 0.87 6.04 0 0 1.15
"224" 39.75 59.75 "Control" 29 3 0 27 1 216 14 0 163 7 4.18 3.47 0 0 0.18
"225" 53.75 60.75 "Control" 22 0 0 18 0 266 0 0 178 3 3.85 1.07 0 0 0.48
"226" 56.75 60.75 "Control" 26 0 0 15 0 358 0 0 178 7 4.86 0 0 0 1.4
"227" 60.75 55.25 "Control" 23 1 0 30 0 140 2 0 143 0 0 9.58 0 0.01 0
"228" 77.75 59.75 "Control" 88 0 0 96 0 2240 0 0 1792 0 11.16 0.16 0 2.6 3.2
"229" 88.25 58.25 "Control" 10 0 0 18 0 124 3 0 193 0 3.25 0 0 0 0.25
"230" 137.25 52.25 "Control" 35 0 0 31 5 178 0 0 213 6 2.61 0 0 0.15 0.33
"231" 159.75 53.75 "Control" 33 0 0 12 0 439 5 0 227 39 5.61 0 0 0.05 0
"232" -128.75 59.25 "Control" 0 0 0 17 0 0 0 0 243 0 0.09 0.01 0 0.38 0.1
"233" -119.75 60.75 "Control" 42 2 0 41 8 221 2 0 168 10 0.1 0.12 0 0.49 0.13
"234" -115.25 54.25 "Control" 28 2 0 32 6 150 5 0 159 17 7.86 0 0 0 0.9
"235" -64.75 54.25 "Control" 1 0 0 25 0 11 0 0 212 1 0.06 0 0 0.15 0.01
"236" 15.25 63.25 "Control" 45 0 0 20 1 407 0 0 185 12 0.22 0.02 0 0.48 0.19
"237" 32.25 62.75 "Control" 576 0 0 192 24 6640 0 0 2720 96 12.56 0.04 0 2 3.16
"238" 32.75 59.75 "Control" 1 0 29 27 0 2 0 177 113 1 0 0 10.22 0 0
"239" 34.75 61.25 "Control" 19 0 0 25 0 162 14 0 176 10 0.48 1.35 0 0.67 0.9
"240" 36.25 63.25 "Control" 21 0 0 23 0 212 0 0 205 1 2.29 0 0 0.06 0
"241" 48.75 59.25 "Control" 33 0 0 18 0 338 1 0 193 12 6.13 0 0 0 1.76
"242" 53.75 66.25 "Control" 5 0 0 11 0 74 0 0 146 3 0.1 0.03 0 0.45 0.09
"243" 57.75 64.75 "Control" 4 0 0 12 0 65 0 0 151 0 1.53 0 0 0.17 0.05
"244" 116.75 51.75 "Control" 96 0 0 200 8 1520 0 0 2544 80 3.44 0.08 0 1.36 21.32
"245" 159.25 55.25 "Control" 43 0 0 25 1 373 1 0 224 17 2.14 0 0 0 0.8
"246" -161.25 62.75 "Control" 17 0 0 21 0 102 0 0 158 0 1.08 0 0 0.1 0.2
"247" -156.75 65.75 "Control" 33 0 0 19 0 284 0 0 185 0 0.12 0 0 0.33 0.04
"248" -125.25 60.25 "Control" 47 0 0 25 3 298 0 0 154 8 0.64 0.16 0 0.45 0.69
"249" -124.25 63.25 "Control" 37 0 0 34 3 236 0 0 216 4 1.23 0 0 0.2 0.18
"250" -107.25 58.75 "Control" 35 0 0 24 0 290 0 0 184 2 2.22 0.1 0 0 1.95
"251" -95.25 55.75 "Control" 28 0 0 26 0 176 1 0 236 1 1.54 1.02 0 0.15 1.18
"252" -92.75 54.25 "Control" 35 0 0 23 0 210 0 0 174 0 2.46 0 0 0.08 0
"253" -65.25 52.25 "Control" 3 0 0 28 0 16 0 0 223 0 0.01 0 0 0.22 0.02
"254" -65.25 52.75 "Control" 3 0 0 19 0 23 0 0 157 0 0.35 0 0 0.22 0.02
